ID_CORRELATIVO,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
0051000,Reclamo,PROCEDE PARCIAL,201204,Producto 07,Submotivo 125
0030869,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 157
0030869,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 43
0093771,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 67
0033194,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 51
0087424,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 125
0093315,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
0054590,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 145
0054590,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 156
0081696,Reclamo,NO PROCEDE,201203,Producto 21,Submotivo 150
0082416,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 157
0082416,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 43
0082416,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
0082416,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 43
0072188,Reclamo,PROCEDE TOTAL,201207,Producto 01,Submotivo 125
0062504,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 156
0074676,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 125
0018766,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0018766,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
0030082,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0030082,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0030082,Reclamo,PROCEDE PARCIAL,201205,Producto 18,Submotivo 125
0010389,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0010389,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 156
0031696,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 125
0098419,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0098419,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 125
0098419,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 39
0098419,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 156
0084583,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
0084583,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0001704,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 63
0001704,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0001704,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 130
0001704,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 144
0041625,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0025223,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 157
0014414,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 146
0068798,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 95
0013235,Reclamo,NO PROCEDE,201204,Producto 07,Submotivo 125
0025011,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0025011,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0025011,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0025011,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 43
0081824,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0081824,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 141
0097637,Reclamo,PROCEDE TOTAL,201207,Producto 01,Submotivo 146
0044892,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 38
0093981,Reclamo,PROCEDE TOTAL,201204,Producto 17,Submotivo 111
0055007,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 125
0099433,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 156
0070370,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 142
0064706,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 95
0064706,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 89
0062998,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0054154,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0059508,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 151
0098418,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0098418,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 43
0098418,Reclamo,PROCEDE TOTAL,201207,Producto 18,Submotivo 125
0098418,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 132
0098418,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 132
0098418,Reclamo,PROCEDE TOTAL,201204,Producto 18,Submotivo 125
0098418,Reclamo,PROCEDE PARCIAL,201204,Producto 18,Submotivo 125
0098418,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0026524,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0022152,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 157
0022152,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0001496,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0001496,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 43
0001496,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 156
0001496,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0011496,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 43
0090669,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 125
0030155,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 125
0029180,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 43
0024931,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0024931,Reclamo,NO PROCEDE,201203,Producto 07,Submotivo 125
0044629,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0041171,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 109
0041171,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 125
0041171,Reclamo,NO PROCEDE,201205,Producto 04,Submotivo 125
0041171,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 109
0000023,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 06
0050352,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0050352,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0095809,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
0072520,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 125
0072520,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 88
0072520,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 125
0072520,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 132
0045565,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0045565,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0045565,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0045565,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0045565,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0042883,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0042883,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0042883,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 51
0004438,Reclamo,PROCEDE PARCIAL,201207,Producto 20,Submotivo 125
0034759,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 122
0014960,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0026094,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 39
0007783,Solicitud,PROCEDE PARCIAL,201206,Producto 20,Submotivo 157
0064556,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 67
0010800,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 43
0032838,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0023205,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0023205,Reclamo,PROCEDE PARCIAL,201207,Producto 18,Submotivo 125
0000558,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 39
0047426,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 89
0049726,Reclamo,PROCEDE PARCIAL,201203,Producto 05,Submotivo 125
0093078,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0093078,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0093078,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 67
0077397,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0046742,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0046742,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 144
0091708,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0091708,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 66
0091708,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 66
0076235,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 150
0049927,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0075780,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0075780,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0075780,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0042492,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 125
0064382,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0042421,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 157
0042421,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 125
0042421,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0040858,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 66
0010588,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 07
0045866,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0048534,Reclamo,PROCEDE TOTAL,201204,Producto 07,Submotivo 125
0045201,Reclamo,PROCEDE TOTAL,201207,Producto 05,Submotivo 125
0045201,Reclamo,NO PROCEDE,201206,Producto 05,Submotivo 125
0043435,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
0044547,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0013572,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0013572,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0090355,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 125
0089181,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 88
0079946,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0071675,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0071675,Reclamo,PROCEDE TOTAL,201207,Producto 18,Submotivo 125
0080094,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0088973,Reclamo,NO PROCEDE,201204,Producto 01,Submotivo 146
0097987,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0037266,Reclamo,NO PROCEDE,201206,Producto 01,Submotivo 146
0025485,Reclamo,PROCEDE PARCIAL,201204,Producto 18,Submotivo 125
0087137,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0087137,Reclamo,PROCEDE TOTAL,201204,Producto 05,Submotivo 125
0042978,Reclamo,PROCEDE TOTAL,201206,Producto 17,Submotivo 91
0031130,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0031130,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 125
0031130,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0031130,Reclamo,PROCEDE PARCIAL,201205,Producto 20,Submotivo 125
0031130,Reclamo,PROCEDE PARCIAL,201205,Producto 20,Submotivo 125
0031130,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 66
0057579,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0057579,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0040435,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0040435,Reclamo,PROCEDE PARCIAL,201203,Producto 20,Submotivo 125
0085317,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0042109,Reclamo,PROCEDE TOTAL,201206,Producto 14,Submotivo 125
0042109,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 68
0042109,Reclamo,PROCEDE TOTAL,201204,Producto 04,Submotivo 125
0075081,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 151
0072045,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 144
0091928,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 146
0056135,Reclamo,PROCEDE PARCIAL,201206,Producto 06,Submotivo 125
0056135,Reclamo,NO PROCEDE,201205,Producto 06,Submotivo 125
0014322,Reclamo,PROCEDE TOTAL,201203,Producto 17,Submotivo 89
0014322,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 125
0014322,Reclamo,PROCEDE TOTAL,201203,Producto 17,Submotivo 111
0023342,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 87
0016820,Reclamo,NO PROCEDE,201203,Producto 07,Submotivo 125
0048090,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 145
0099677,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 125
0063745,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 39
0050789,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 125
0029828,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 125
0020867,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 88
0001919,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 63
0040881,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 43
0020499,Reclamo,NO PROCEDE,201204,Producto 05,Submotivo 125
0090061,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 68
0006227,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 51
0014307,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0022495,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0007477,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0037843,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 89
0020312,Reclamo,NO PROCEDE,201204,Producto 21,Submotivo 88
0031075,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0088953,Reclamo,PROCEDE PARCIAL,201207,Producto 18,Submotivo 67
0030966,Reclamo,NO PROCEDE,201203,Producto 05,Submotivo 125
0010826,Reclamo,PROCEDE TOTAL,201206,Producto 17,Submotivo 111
0010826,Reclamo,PROCEDE PARCIAL,201206,Producto 21,Submotivo 46
0010826,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 27
0079432,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 125
0079432,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0038762,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 125
0072225,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 39
0072225,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
0072225,Reclamo,NO PROCEDE,201204,Producto 07,Submotivo 125
0084525,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 125
0036268,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0036268,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0036268,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0036268,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 157
0053214,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 150
0031142,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0031142,Reclamo,PROCEDE TOTAL,201207,Producto 18,Submotivo 125
0031142,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0031142,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0090320,Reclamo,NO PROCEDE,201207,Producto 07,Submotivo 140
0007409,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0007409,Reclamo,PROCEDE PARCIAL,201207,Producto 18,Submotivo 125
0062689,Reclamo,PROCEDE PARCIAL,201208,Producto 04,Submotivo 125
0013067,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0085946,Reclamo,PROCEDE TOTAL,201205,Producto 17,Submotivo 89
0059107,Reclamo,PROCEDE PARCIAL,201206,Producto 20,Submotivo 46
0017442,Reclamo,NO PROCEDE,201207,Producto 07,Submotivo 125
0017442,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0007195,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 125
0006492,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0079914,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 144
0079914,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 63
0094684,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 27
0094684,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0079176,Reclamo,NO PROCEDE,201203,Producto 17,Submotivo 89
0048456,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 144
0048456,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 125
0023007,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 144
0023007,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0027841,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 141
0060597,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 150
0001821,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 88
0051177,Reclamo,PROCEDE PARCIAL,201208,Producto 05,Submotivo 125
0093811,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 125
0090059,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
0013943,Reclamo,NO PROCEDE,201205,Producto 21,Submotivo 125
0013943,Reclamo,PROCEDE TOTAL,201204,Producto 07,Submotivo 27
0036160,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 39
0019716,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 39
0013282,Reclamo,PROCEDE PARCIAL,201206,Producto 20,Submotivo 125
0050287,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0050287,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0040575,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 66
0040575,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 66
0071127,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 26
0079250,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0079250,Solicitud,NO PROCEDE,201206,Producto 07,Submotivo 144
0024445,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 125
0024445,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 43
0042846,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 43
0042846,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 125
0042846,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0042846,Reclamo,PROCEDE TOTAL,201207,Producto 01,Submotivo 125
0048655,Reclamo,PROCEDE TOTAL,201206,Producto 21,Submotivo 88
0087405,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
0087405,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0064259,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 27
0064259,Reclamo,NO PROCEDE,201207,Producto 07,Submotivo 125
0043022,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0052098,Reclamo,PROCEDE PARCIAL,201204,Producto 20,Submotivo 125
0052098,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 125
0074720,Reclamo,PROCEDE TOTAL,201204,Producto 21,Submotivo 39
0058046,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0014888,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 89
0014888,Reclamo,NO PROCEDE,201207,Producto 17,Submotivo 89
0051754,Reclamo,PROCEDE PARCIAL,201203,Producto 18,Submotivo 125
0007115,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0064512,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 125
0083213,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 156
0023421,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0023421,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 144
0023421,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0014374,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0051596,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0041003,Reclamo,PROCEDE TOTAL,201203,Producto 05,Submotivo 125
0019105,Reclamo,PROCEDE TOTAL,201207,Producto 01,Submotivo 146
0070917,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0088905,Reclamo,PROCEDE TOTAL,201205,Producto 17,Submotivo 95
0085017,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0079430,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0042049,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0042049,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0030074,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0030074,Reclamo,PROCEDE TOTAL,201207,Producto 18,Submotivo 125
0030074,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 156
0069352,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 125
0092090,Reclamo,PROCEDE TOTAL,201205,Producto 17,Submotivo 89
0086351,Reclamo,PROCEDE PARCIAL,201207,Producto 14,Submotivo 125
0003198,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 26
0040178,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 132
0009521,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 27
0010760,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 144
0010760,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0097848,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 65
0052333,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 125
0088063,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 157
0033064,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 88
0066811,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0038037,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0051180,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0031699,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 88
0082740,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 150
0017331,Reclamo,PROCEDE TOTAL,201206,Producto 21,Submotivo 88
0037188,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
0091282,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0091282,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0058008,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0014768,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 27
0046371,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 144
0059327,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0042319,Reclamo,NO PROCEDE,201204,Producto 01,Submotivo 146
0010246,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 123
0036182,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0098309,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0098309,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 125
0078493,Reclamo,PROCEDE TOTAL,201203,Producto 05,Submotivo 125
0073506,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0021398,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0045015,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 125
0011200,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 125
0066777,Solicitud,PROCEDE PARCIAL,201206,Producto 20,Submotivo 157
0081042,Reclamo,NO PROCEDE,201205,Producto 01,Submotivo 125
0025156,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 140
0073333,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 144
0019021,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 156
0019021,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 125
0019021,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 142
0047127,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
0047127,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0047127,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0047127,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0049397,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 150
0062196,Reclamo,NO PROCEDE,201206,Producto 05,Submotivo 125
0007105,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 144
0089994,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0047749,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0047749,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0020486,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 89
0044051,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 142
0044051,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 142
0082272,Reclamo,NO PROCEDE,201206,Producto 07,Submotivo 26
0082272,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0018257,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0051665,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
0051665,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0078577,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 146
0045439,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0045439,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0095472,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0095472,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0042915,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 145
0086203,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 67
0034185,Reclamo,NO PROCEDE,201203,Producto 07,Submotivo 125
0004888,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0017571,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 43
0017571,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 43
0017571,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0017571,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0017571,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0053985,Reclamo,PROCEDE TOTAL,201205,Producto 18,Submotivo 68
0018223,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 92
